rel.group,area,year,season,program,length,lendist
78,1,2005,4,JPTP,196,0
78,1,2005,4,JPTP,198,0
79,1,2006,2,JPTP,10,0
79,1,2006,2,JPTP,12,0
79,1,2006,2,JPTP,14,0
79,1,2006,2,JPTP,16,0
79,1,2006,2,JPTP,18,0
79,1,2006,2,JPTP,20,0
79,1,2006,2,JPTP,22,0
79,1,2006,2,JPTP,24,0
79,1,2006,2,JPTP,26,0
79,1,2006,2,JPTP,28,0
79,1,2006,2,JPTP,30,0
79,1,2006,2,JPTP,32,0
79,1,2006,2,JPTP,34,0
79,1,2006,2,JPTP,36,0
79,1,2006,2,JPTP,38,0
79,1,2006,2,JPTP,40,0
79,1,2006,2,JPTP,42,0
79,1,2006,2,JPTP,44,0.765393190578388
79,1,2006,2,JPTP,46,11.4808978586758
79,1,2006,2,JPTP,48,18.3694365738813
79,1,2006,2,JPTP,50,34.4426935760275
79,1,2006,2,JPTP,52,23.72718890793
79,1,2006,2,JPTP,54,10.7155046680974
79,1,2006,2,JPTP,56,2.29617957173516
79,1,2006,2,JPTP,58,1.53078638115678
79,1,2006,2,JPTP,60,0
79,1,2006,2,JPTP,62,0
79,1,2006,2,JPTP,64,0
79,1,2006,2,JPTP,66,0
79,1,2006,2,JPTP,68,0
79,1,2006,2,JPTP,70,0
79,1,2006,2,JPTP,72,0
79,1,2006,2,JPTP,74,0
79,1,2006,2,JPTP,76,0
79,1,2006,2,JPTP,78,0
79,1,2006,2,JPTP,80,0.765393190578388
79,1,2006,2,JPTP,82,0
79,1,2006,2,JPTP,84,0.765393190578388
79,1,2006,2,JPTP,86,0
79,1,2006,2,JPTP,88,0
79,1,2006,2,JPTP,90,0.765393190578388
79,1,2006,2,JPTP,92,1.53078638115678
79,1,2006,2,JPTP,94,0.765393190578388
79,1,2006,2,JPTP,96,0.765393190578388
79,1,2006,2,JPTP,98,0
79,1,2006,2,JPTP,100,0
79,1,2006,2,JPTP,102,0
79,1,2006,2,JPTP,104,0
79,1,2006,2,JPTP,106,0
79,1,2006,2,JPTP,108,0
79,1,2006,2,JPTP,110,0
79,1,2006,2,JPTP,112,0
79,1,2006,2,JPTP,114,0
79,1,2006,2,JPTP,116,0
79,1,2006,2,JPTP,118,0
79,1,2006,2,JPTP,120,1
79,1,2006,2,JPTP,122,0
79,1,2006,2,JPTP,124,0
79,1,2006,2,JPTP,126,0
79,1,2006,2,JPTP,128,0
79,1,2006,2,JPTP,130,0
79,1,2006,2,JPTP,132,0
79,1,2006,2,JPTP,134,0
79,1,2006,2,JPTP,136,0
79,1,2006,2,JPTP,138,0
79,1,2006,2,JPTP,140,0
79,1,2006,2,JPTP,142,0
79,1,2006,2,JPTP,144,0
79,1,2006,2,JPTP,146,0
79,1,2006,2,JPTP,148,0
79,1,2006,2,JPTP,150,0
79,1,2006,2,JPTP,152,0
79,1,2006,2,JPTP,154,0
79,1,2006,2,JPTP,156,0
79,1,2006,2,JPTP,158,0
79,1,2006,2,JPTP,160,0
79,1,2006,2,JPTP,162,0
79,1,2006,2,JPTP,164,0
79,1,2006,2,JPTP,166,0
79,1,2006,2,JPTP,168,0
79,1,2006,2,JPTP,170,0
79,1,2006,2,JPTP,172,0
79,1,2006,2,JPTP,174,0
79,1,2006,2,JPTP,176,0
79,1,2006,2,JPTP,178,0
79,1,2006,2,JPTP,180,0
79,1,2006,2,JPTP,182,0
79,1,2006,2,JPTP,184,0
79,1,2006,2,JPTP,186,0
79,1,2006,2,JPTP,188,0
79,1,2006,2,JPTP,190,0
79,1,2006,2,JPTP,192,0
79,1,2006,2,JPTP,194,0
79,1,2006,2,JPTP,196,0
79,1,2006,2,JPTP,198,0
80,1,2006,3,JPTP,10,0
80,1,2006,3,JPTP,12,0
80,1,2006,3,JPTP,14,0
80,1,2006,3,JPTP,16,0
80,1,2006,3,JPTP,18,0
80,1,2006,3,JPTP,20,0
80,1,2006,3,JPTP,22,0
80,1,2006,3,JPTP,24,0
80,1,2006,3,JPTP,26,0
80,1,2006,3,JPTP,28,0
80,1,2006,3,JPTP,30,8.41932509636227
80,1,2006,3,JPTP,32,9.18471828694066
80,1,2006,3,JPTP,34,6.12314552462711
80,1,2006,3,JPTP,36,5.35775233404872
80,1,2006,3,JPTP,38,4.59235914347033
80,1,2006,3,JPTP,40,9.95011147751905
80,1,2006,3,JPTP,42,12.2462910492542
80,1,2006,3,JPTP,44,4.59235914347033
80,1,2006,3,JPTP,46,3.06157276231355
80,1,2006,3,JPTP,48,0.765393190578388
80,1,2006,3,JPTP,50,0
80,1,2006,3,JPTP,52,0
80,1,2006,3,JPTP,54,5.35775233404872
80,1,2006,3,JPTP,56,4.59235914347033
80,1,2006,3,JPTP,58,4.59235914347033
80,1,2006,3,JPTP,60,4.59235914347033
80,1,2006,3,JPTP,62,4.59235914347033
80,1,2006,3,JPTP,64,6.12314552462711
80,1,2006,3,JPTP,66,2.29617957173516
80,1,2006,3,JPTP,68,0.765393190578388
80,1,2006,3,JPTP,70,0
80,1,2006,3,JPTP,72,0
80,1,2006,3,JPTP,74,0
80,1,2006,3,JPTP,76,0
80,1,2006,3,JPTP,78,0
80,1,2006,3,JPTP,80,0
80,1,2006,3,JPTP,82,0
80,1,2006,3,JPTP,84,0
80,1,2006,3,JPTP,86,0
80,1,2006,3,JPTP,88,0
80,1,2006,3,JPTP,90,0
80,1,2006,3,JPTP,92,0
80,1,2006,3,JPTP,94,0
80,1,2006,3,JPTP,96,0
80,1,2006,3,JPTP,98,0
80,1,2006,3,JPTP,100,0
80,1,2006,3,JPTP,102,0
80,1,2006,3,JPTP,104,0
80,1,2006,3,JPTP,106,0
80,1,2006,3,JPTP,108,0
80,1,2006,3,JPTP,110,0
80,1,2006,3,JPTP,112,0
80,1,2006,3,JPTP,114,0
80,1,2006,3,JPTP,116,0
80,1,2006,3,JPTP,118,0
80,1,2006,3,JPTP,120,0
80,1,2006,3,JPTP,122,0
80,1,2006,3,JPTP,124,0
80,1,2006,3,JPTP,126,0
80,1,2006,3,JPTP,128,0
80,1,2006,3,JPTP,130,0
80,1,2006,3,JPTP,132,0
80,1,2006,3,JPTP,134,0
80,1,2006,3,JPTP,136,0
80,1,2006,3,JPTP,138,0
80,1,2006,3,JPTP,140,0
80,1,2006,3,JPTP,142,0
80,1,2006,3,JPTP,144,0
80,1,2006,3,JPTP,146,0
80,1,2006,3,JPTP,148,0
80,1,2006,3,JPTP,150,0
80,1,2006,3,JPTP,152,0
80,1,2006,3,JPTP,154,0
80,1,2006,3,JPTP,156,0
80,1,2006,3,JPTP,158,0
80,1,2006,3,JPTP,160,0
80,1,2006,3,JPTP,162,0
80,1,2006,3,JPTP,164,0
80,1,2006,3,JPTP,166,0
80,1,2006,3,JPTP,168,0
80,1,2006,3,JPTP,170,0
80,1,2006,3,JPTP,172,0
80,1,2006,3,JPTP,174,0
80,1,2006,3,JPTP,176,0
80,1,2006,3,JPTP,178,0
80,1,2006,3,JPTP,180,0
80,1,2006,3,JPTP,182,0
80,1,2006,3,JPTP,184,0
80,1,2006,3,JPTP,186,0
80,1,2006,3,JPTP,188,0
80,1,2006,3,JPTP,190,0
80,1,2006,3,JPTP,192,0
80,1,2006,3,JPTP,194,0
80,1,2006,3,JPTP,196,0
80,1,2006,3,JPTP,198,0
81,1,2006,4,JPTP,10,0
81,1,2006,4,JPTP,12,0
81,1,2006,4,JPTP,14,0
81,1,2006,4,JPTP,16,0
81,1,2006,4,JPTP,18,0
81,1,2006,4,JPTP,20,0
81,1,2006,4,JPTP,22,0
81,1,2006,4,JPTP,24,0
81,1,2006,4,JPTP,26,0
81,1,2006,4,JPTP,28,0.765393190578388
81,1,2006,4,JPTP,30,1.53078638115678
81,1,2006,4,JPTP,32,0
81,1,2006,4,JPTP,34,1.53078638115678
81,1,2006,4,JPTP,36,1.53078638115678
81,1,2006,4,JPTP,38,3.82696595289194
81,1,2006,4,JPTP,40,0
81,1,2006,4,JPTP,42,0
81,1,2006,4,JPTP,44,0
81,1,2006,4,JPTP,46,0
81,1,2006,4,JPTP,48,0
81,1,2006,4,JPTP,50,0
81,1,2006,4,JPTP,52,0
81,1,2006,4,JPTP,54,0
81,1,2006,4,JPTP,56,0
81,1,2006,4,JPTP,58,0
81,1,2006,4,JPTP,60,0
81,1,2006,4,JPTP,62,0
81,1,2006,4,JPTP,64,0
81,1,2006,4,JPTP,66,0
81,1,2006,4,JPTP,68,0
81,1,2006,4,JPTP,70,0
81,1,2006,4,JPTP,72,0
81,1,2006,4,JPTP,74,0
81,1,2006,4,JPTP,76,0
81,1,2006,4,JPTP,78,0
81,1,2006,4,JPTP,80,0
81,1,2006,4,JPTP,82,0
81,1,2006,4,JPTP,84,0
81,1,2006,4,JPTP,86,0
81,1,2006,4,JPTP,88,0
81,1,2006,4,JPTP,90,0
81,1,2006,4,JPTP,92,0
81,1,2006,4,JPTP,94,0
81,1,2006,4,JPTP,96,0
81,1,2006,4,JPTP,98,0.765393190578388
81,1,2006,4,JPTP,100,0
81,1,2006,4,JPTP,102,0.765393190578388
81,1,2006,4,JPTP,104,2.29617957173516
81,1,2006,4,JPTP,106,0.765393190578388
81,1,2006,4,JPTP,108,0
81,1,2006,4,JPTP,110,0
81,1,2006,4,JPTP,112,0.765393190578388
81,1,2006,4,JPTP,114,1.53078638115678
81,1,2006,4,JPTP,116,0.765393190578388
81,1,2006,4,JPTP,118,0
81,1,2006,4,JPTP,120,0
81,1,2006,4,JPTP,122,0
81,1,2006,4,JPTP,124,0
81,1,2006,4,JPTP,126,0
81,1,2006,4,JPTP,128,0
81,1,2006,4,JPTP,130,0
81,1,2006,4,JPTP,132,0
81,1,2006,4,JPTP,134,0
81,1,2006,4,JPTP,136,0.765393190578388
81,1,2006,4,JPTP,138,0
81,1,2006,4,JPTP,140,0
81,1,2006,4,JPTP,142,0.765393190578388
81,1,2006,4,JPTP,144,0
81,1,2006,4,JPTP,146,0
81,1,2006,4,JPTP,148,0.765393190578388
81,1,2006,4,JPTP,150,0
81,1,2006,4,JPTP,152,0
81,1,2006,4,JPTP,154,0
81,1,2006,4,JPTP,156,0
81,1,2006,4,JPTP,158,0
81,1,2006,4,JPTP,160,0
81,1,2006,4,JPTP,162,0
81,1,2006,4,JPTP,164,0.765393190578388
81,1,2006,4,JPTP,166,0
81,1,2006,4,JPTP,168,0
81,1,2006,4,JPTP,170,0
81,1,2006,4,JPTP,172,0
81,1,2006,4,JPTP,174,0
81,1,2006,4,JPTP,176,0
81,1,2006,4,JPTP,178,0
81,1,2006,4,JPTP,180,0
81,1,2006,4,JPTP,182,0
81,1,2006,4,JPTP,184,0
81,1,2006,4,JPTP,186,0
81,1,2006,4,JPTP,188,0
81,1,2006,4,JPTP,190,0
81,1,2006,4,JPTP,192,0
81,1,2006,4,JPTP,194,0
81,1,2006,4,JPTP,196,0
81,1,2006,4,JPTP,198,0
82,1,2007,2,JPTP,10,0
82,1,2007,2,JPTP,12,0
82,1,2007,2,JPTP,14,0
82,1,2007,2,JPTP,16,0
82,1,2007,2,JPTP,18,0
82,1,2007,2,JPTP,20,0
82,1,2007,2,JPTP,22,0
82,1,2007,2,JPTP,24,0
82,1,2007,2,JPTP,26,0
82,1,2007,2,JPTP,28,0
82,1,2007,2,JPTP,30,1
82,1,2007,2,JPTP,32,0.747997890792516
82,1,2007,2,JPTP,34,0
82,1,2007,2,JPTP,36,0
82,1,2007,2,JPTP,38,0
82,1,2007,2,JPTP,40,0
82,1,2007,2,JPTP,42,0
82,1,2007,2,JPTP,44,0
82,1,2007,2,JPTP,46,1.49599578158503
82,1,2007,2,JPTP,48,2.24399367237755
82,1,2007,2,JPTP,50,6.73198101713264
82,1,2007,2,JPTP,52,5.98398312634013
82,1,2007,2,JPTP,54,11.2199683618877
82,1,2007,2,JPTP,56,9.72397258030271
82,1,2007,2,JPTP,58,7.47997890792516
82,1,2007,2,JPTP,60,1.49599578158503
82,1,2007,2,JPTP,62,0
82,1,2007,2,JPTP,64,0
82,1,2007,2,JPTP,66,0
82,1,2007,2,JPTP,68,0.747997890792516
82,1,2007,2,JPTP,70,3
82,1,2007,2,JPTP,72,8.97597468951019
82,1,2007,2,JPTP,74,8.97597468951019
82,1,2007,2,JPTP,76,3.73998945396258
82,1,2007,2,JPTP,78,1
82,1,2007,2,JPTP,80,2.24399367237755
82,1,2007,2,JPTP,82,0.747997890792516
82,1,2007,2,JPTP,84,0.747997890792516
82,1,2007,2,JPTP,86,0
82,1,2007,2,JPTP,88,0
82,1,2007,2,JPTP,90,0
82,1,2007,2,JPTP,92,0
82,1,2007,2,JPTP,94,0
82,1,2007,2,JPTP,96,0
82,1,2007,2,JPTP,98,0.747997890792516
82,1,2007,2,JPTP,100,0
82,1,2007,2,JPTP,102,0
82,1,2007,2,JPTP,104,1.49599578158503
82,1,2007,2,JPTP,106,0
82,1,2007,2,JPTP,108,0
82,1,2007,2,JPTP,110,0
82,1,2007,2,JPTP,112,0
82,1,2007,2,JPTP,114,0
82,1,2007,2,JPTP,116,0
82,1,2007,2,JPTP,118,0
82,1,2007,2,JPTP,120,0
82,1,2007,2,JPTP,122,0
82,1,2007,2,JPTP,124,0
82,1,2007,2,JPTP,126,0
82,1,2007,2,JPTP,128,0
82,1,2007,2,JPTP,130,0
82,1,2007,2,JPTP,132,0
82,1,2007,2,JPTP,134,0
82,1,2007,2,JPTP,136,0
82,1,2007,2,JPTP,138,0
82,1,2007,2,JPTP,140,0
82,1,2007,2,JPTP,142,0
82,1,2007,2,JPTP,144,0
82,1,2007,2,JPTP,146,0
82,1,2007,2,JPTP,148,0
82,1,2007,2,JPTP,150,0
82,1,2007,2,JPTP,152,0
82,1,2007,2,JPTP,154,0
82,1,2007,2,JPTP,156,0
82,1,2007,2,JPTP,158,0
82,1,2007,2,JPTP,160,0
82,1,2007,2,JPTP,162,0
82,1,2007,2,JPTP,164,0
82,1,2007,2,JPTP,166,0
82,1,2007,2,JPTP,168,0
82,1,2007,2,JPTP,170,0
82,1,2007,2,JPTP,172,0
82,1,2007,2,JPTP,174,0
82,1,2007,2,JPTP,176,0
82,1,2007,2,JPTP,178,0
82,1,2007,2,JPTP,180,0
82,1,2007,2,JPTP,182,0
82,1,2007,2,JPTP,184,0
82,1,2007,2,JPTP,186,0
82,1,2007,2,JPTP,188,0
82,1,2007,2,JPTP,190,0
82,1,2007,2,JPTP,192,0
82,1,2007,2,JPTP,194,0
82,1,2007,2,JPTP,196,0
82,1,2007,2,JPTP,198,0
83,1,2007,3,JPTP,10,0
83,1,2007,3,JPTP,12,0
83,1,2007,3,JPTP,14,0
83,1,2007,3,JPTP,16,0
83,1,2007,3,JPTP,18,0
83,1,2007,3,JPTP,20,0
83,1,2007,3,JPTP,22,0
83,1,2007,3,JPTP,24,0
83,1,2007,3,JPTP,26,0
83,1,2007,3,JPTP,28,0
83,1,2007,3,JPTP,30,0
83,1,2007,3,JPTP,32,2.38122325957721
83,1,2007,3,JPTP,34,1.78591744468291
83,1,2007,3,JPTP,36,2.38122325957721
83,1,2007,3,JPTP,38,1.1906116297886
83,1,2007,3,JPTP,40,0.595305814894302
83,1,2007,3,JPTP,42,0
83,1,2007,3,JPTP,44,0.595305814894302
83,1,2007,3,JPTP,46,0.595305814894302
83,1,2007,3,JPTP,48,0.595305814894302
83,1,2007,3,JPTP,50,2.38122325957721
83,1,2007,3,JPTP,52,7.73897559362592
83,1,2007,3,JPTP,54,20.2403977064063
83,1,2007,3,JPTP,56,20.8357035213006
83,1,2007,3,JPTP,58,2.97652907447151
83,1,2007,3,JPTP,60,2.97652907447151
83,1,2007,3,JPTP,62,0.595305814894302
83,1,2007,3,JPTP,64,1.1906116297886
83,1,2007,3,JPTP,66,0.595305814894302
83,1,2007,3,JPTP,68,0.595305814894302
83,1,2007,3,JPTP,70,0
83,1,2007,3,JPTP,72,1
83,1,2007,3,JPTP,74,0
83,1,2007,3,JPTP,76,0
83,1,2007,3,JPTP,78,0
83,1,2007,3,JPTP,80,0
83,1,2007,3,JPTP,82,0
83,1,2007,3,JPTP,84,0
83,1,2007,3,JPTP,86,0
83,1,2007,3,JPTP,88,0
83,1,2007,3,JPTP,90,0
83,1,2007,3,JPTP,92,0
83,1,2007,3,JPTP,94,0
83,1,2007,3,JPTP,96,0
83,1,2007,3,JPTP,98,0
83,1,2007,3,JPTP,100,0
83,1,2007,3,JPTP,102,0
83,1,2007,3,JPTP,104,0
83,1,2007,3,JPTP,106,0
83,1,2007,3,JPTP,108,0
83,1,2007,3,JPTP,110,0
83,1,2007,3,JPTP,112,0
83,1,2007,3,JPTP,114,0
83,1,2007,3,JPTP,116,0
83,1,2007,3,JPTP,118,0
83,1,2007,3,JPTP,120,0
83,1,2007,3,JPTP,122,0
83,1,2007,3,JPTP,124,0
83,1,2007,3,JPTP,126,0
83,1,2007,3,JPTP,128,0
83,1,2007,3,JPTP,130,0
83,1,2007,3,JPTP,132,0
83,1,2007,3,JPTP,134,0
83,1,2007,3,JPTP,136,0
83,1,2007,3,JPTP,138,0
83,1,2007,3,JPTP,140,0
83,1,2007,3,JPTP,142,0
83,1,2007,3,JPTP,144,0
83,1,2007,3,JPTP,146,0
83,1,2007,3,JPTP,148,0
83,1,2007,3,JPTP,150,0
83,1,2007,3,JPTP,152,0
83,1,2007,3,JPTP,154,0
83,1,2007,3,JPTP,156,0
83,1,2007,3,JPTP,158,0
83,1,2007,3,JPTP,160,0
83,1,2007,3,JPTP,162,0
83,1,2007,3,JPTP,164,0
83,1,2007,3,JPTP,166,0
83,1,2007,3,JPTP,168,0
83,1,2007,3,JPTP,170,0
83,1,2007,3,JPTP,172,0
83,1,2007,3,JPTP,174,0
83,1,2007,3,JPTP,176,0
83,1,2007,3,JPTP,178,0
83,1,2007,3,JPTP,180,0
83,1,2007,3,JPTP,182,0
83,1,2007,3,JPTP,184,0
83,1,2007,3,JPTP,186,0
83,1,2007,3,JPTP,188,0
83,1,2007,3,JPTP,190,0
83,1,2007,3,JPTP,192,0
83,1,2007,3,JPTP,194,0
83,1,2007,3,JPTP,196,0
83,1,2007,3,JPTP,198,0
84,1,2008,2,JPTP,10,0
84,1,2008,2,JPTP,12,0
84,1,2008,2,JPTP,14,0
84,1,2008,2,JPTP,16,0
84,1,2008,2,JPTP,18,0
84,1,2008,2,JPTP,20,0
84,1,2008,2,JPTP,22,0
84,1,2008,2,JPTP,24,0
84,1,2008,2,JPTP,26,0
84,1,2008,2,JPTP,28,0
84,1,2008,2,JPTP,30,0
84,1,2008,2,JPTP,32,0
84,1,2008,2,JPTP,34,0
84,1,2008,2,JPTP,36,0
84,1,2008,2,JPTP,38,0
84,1,2008,2,JPTP,40,0
84,1,2008,2,JPTP,42,0.765393190578388
84,1,2008,2,JPTP,44,0.765393190578388
84,1,2008,2,JPTP,46,16.8386501927245
84,1,2008,2,JPTP,48,26.0233684796652
84,1,2008,2,JPTP,50,3.82696595289194
84,1,2008,2,JPTP,52,2.29617957173516
84,1,2008,2,JPTP,54,1.53078638115678
84,1,2008,2,JPTP,56,2.29617957173516
84,1,2008,2,JPTP,58,2.29617957173516
84,1,2008,2,JPTP,60,3.06157276231355
84,1,2008,2,JPTP,62,2.29617957173516
84,1,2008,2,JPTP,64,1.53078638115678
84,1,2008,2,JPTP,66,2.29617957173516
84,1,2008,2,JPTP,68,0
84,1,2008,2,JPTP,70,0
84,1,2008,2,JPTP,72,0.765393190578388
84,1,2008,2,JPTP,74,0
84,1,2008,2,JPTP,76,0
84,1,2008,2,JPTP,78,0.765393190578388
84,1,2008,2,JPTP,80,0.765393190578388
84,1,2008,2,JPTP,82,0
84,1,2008,2,JPTP,84,0
84,1,2008,2,JPTP,86,0
84,1,2008,2,JPTP,88,0
84,1,2008,2,JPTP,90,0
84,1,2008,2,JPTP,92,0
84,1,2008,2,JPTP,94,0
84,1,2008,2,JPTP,96,0
84,1,2008,2,JPTP,98,0
84,1,2008,2,JPTP,100,0
84,1,2008,2,JPTP,102,0
84,1,2008,2,JPTP,104,0
84,1,2008,2,JPTP,106,0
84,1,2008,2,JPTP,108,0
84,1,2008,2,JPTP,110,0
84,1,2008,2,JPTP,112,0
84,1,2008,2,JPTP,114,0
84,1,2008,2,JPTP,116,0
84,1,2008,2,JPTP,118,0
84,1,2008,2,JPTP,120,0
84,1,2008,2,JPTP,122,0
84,1,2008,2,JPTP,124,0
84,1,2008,2,JPTP,126,0
84,1,2008,2,JPTP,128,0
84,1,2008,2,JPTP,130,0
84,1,2008,2,JPTP,132,0
84,1,2008,2,JPTP,134,0
84,1,2008,2,JPTP,136,0
84,1,2008,2,JPTP,138,0
84,1,2008,2,JPTP,140,0
84,1,2008,2,JPTP,142,0
84,1,2008,2,JPTP,144,0
84,1,2008,2,JPTP,146,0
84,1,2008,2,JPTP,148,0
84,1,2008,2,JPTP,150,0
84,1,2008,2,JPTP,152,0
84,1,2008,2,JPTP,154,0
84,1,2008,2,JPTP,156,0
84,1,2008,2,JPTP,158,0
84,1,2008,2,JPTP,160,0
84,1,2008,2,JPTP,162,0
84,1,2008,2,JPTP,164,0
84,1,2008,2,JPTP,166,0
84,1,2008,2,JPTP,168,0
84,1,2008,2,JPTP,170,0
84,1,2008,2,JPTP,172,0
84,1,2008,2,JPTP,174,0
84,1,2008,2,JPTP,176,0
84,1,2008,2,JPTP,178,0
84,1,2008,2,JPTP,180,0
84,1,2008,2,JPTP,182,0
84,1,2008,2,JPTP,184,0
84,1,2008,2,JPTP,186,0
84,1,2008,2,JPTP,188,0
84,1,2008,2,JPTP,190,0
84,1,2008,2,JPTP,192,0
84,1,2008,2,JPTP,194,0
84,1,2008,2,JPTP,196,0
84,1,2008,2,JPTP,198,0
85,1,2008,3,JPTP,10,0
85,1,2008,3,JPTP,12,0
85,1,2008,3,JPTP,14,0
85,1,2008,3,JPTP,16,0
85,1,2008,3,JPTP,18,0
85,1,2008,3,JPTP,20,0
85,1,2008,3,JPTP,22,0
85,1,2008,3,JPTP,24,0
85,1,2008,3,JPTP,26,0
85,1,2008,3,JPTP,28,0
85,1,2008,3,JPTP,30,0
85,1,2008,3,JPTP,32,0
85,1,2008,3,JPTP,34,1.45327820995896
85,1,2008,3,JPTP,36,0
85,1,2008,3,JPTP,38,0
85,1,2008,3,JPTP,40,0.726639104979482
85,1,2008,3,JPTP,42,0
85,1,2008,3,JPTP,44,0
85,1,2008,3,JPTP,46,0
85,1,2008,3,JPTP,48,2.90655641991793
85,1,2008,3,JPTP,50,5.81311283983586
85,1,2008,3,JPTP,52,15.2594212045691
85,1,2008,3,JPTP,54,101.729474697128
85,1,2008,3,JPTP,56,143.874542785938
85,1,2008,3,JPTP,58,122.802008741533
85,1,2008,3,JPTP,60,86.4700534925584
85,1,2008,3,JPTP,62,61.0376848182765
85,1,2008,3,JPTP,64,49.4114591386048
85,1,2008,3,JPTP,66,26.8856468842408
85,1,2008,3,JPTP,68,16.7126994145281
85,1,2008,3,JPTP,70,5.81311283983586
85,1,2008,3,JPTP,72,2.90655641991793
85,1,2008,3,JPTP,74,4.35983462987689
85,1,2008,3,JPTP,76,7.26639104979482
85,1,2008,3,JPTP,78,7.26639104979482
85,1,2008,3,JPTP,80,10.1729474697128
85,1,2008,3,JPTP,82,6.53975194481534
85,1,2008,3,JPTP,84,5.81311283983586
85,1,2008,3,JPTP,86,0
85,1,2008,3,JPTP,88,1.45327820995896
85,1,2008,3,JPTP,90,0.726639104979482
85,1,2008,3,JPTP,92,0.726639104979482
85,1,2008,3,JPTP,94,0
85,1,2008,3,JPTP,96,0
85,1,2008,3,JPTP,98,0.726639104979482
85,1,2008,3,JPTP,100,0
85,1,2008,3,JPTP,102,0
85,1,2008,3,JPTP,104,0
85,1,2008,3,JPTP,106,0.726639104979482
85,1,2008,3,JPTP,108,0.726639104979482
85,1,2008,3,JPTP,110,0
85,1,2008,3,JPTP,112,0
85,1,2008,3,JPTP,114,0
85,1,2008,3,JPTP,116,0
85,1,2008,3,JPTP,118,0
85,1,2008,3,JPTP,120,0
85,1,2008,3,JPTP,122,0
85,1,2008,3,JPTP,124,0
85,1,2008,3,JPTP,126,0
85,1,2008,3,JPTP,128,0
85,1,2008,3,JPTP,130,0
85,1,2008,3,JPTP,132,0
85,1,2008,3,JPTP,134,0
85,1,2008,3,JPTP,136,0
85,1,2008,3,JPTP,138,0
85,1,2008,3,JPTP,140,0
85,1,2008,3,JPTP,142,0
85,1,2008,3,JPTP,144,0
85,1,2008,3,JPTP,146,0
85,1,2008,3,JPTP,148,0
85,1,2008,3,JPTP,150,0
85,1,2008,3,JPTP,152,0
85,1,2008,3,JPTP,154,0
85,1,2008,3,JPTP,156,0
85,1,2008,3,JPTP,158,0
85,1,2008,3,JPTP,160,0
85,1,2008,3,JPTP,162,0
85,1,2008,3,JPTP,164,0
85,1,2008,3,JPTP,166,0
85,1,2008,3,JPTP,168,0
85,1,2008,3,JPTP,170,0
85,1,2008,3,JPTP,172,0
85,1,2008,3,JPTP,174,0
85,1,2008,3,JPTP,176,0
85,1,2008,3,JPTP,178,0
85,1,2008,3,JPTP,180,0
85,1,2008,3,JPTP,182,0
85,1,2008,3,JPTP,184,0
85,1,2008,3,JPTP,186,0
85,1,2008,3,JPTP,188,0
85,1,2008,3,JPTP,190,0
85,1,2008,3,JPTP,192,0
85,1,2008,3,JPTP,194,0
85,1,2008,3,JPTP,196,0
85,1,2008,3,JPTP,198,0
86,1,2008,4,JPTP,10,0
86,1,2008,4,JPTP,12,0
86,1,2008,4,JPTP,14,0
86,1,2008,4,JPTP,16,0
86,1,2008,4,JPTP,18,0
86,1,2008,4,JPTP,20,0
86,1,2008,4,JPTP,22,0
86,1,2008,4,JPTP,24,0
86,1,2008,4,JPTP,26,0
86,1,2008,4,JPTP,28,0
86,1,2008,4,JPTP,30,0
86,1,2008,4,JPTP,32,0.765393190578388
86,1,2008,4,JPTP,34,0
86,1,2008,4,JPTP,36,0.765393190578388
86,1,2008,4,JPTP,38,1.53078638115678
86,1,2008,4,JPTP,40,0.765393190578388
86,1,2008,4,JPTP,42,0.765393190578388
86,1,2008,4,JPTP,44,0.765393190578388
86,1,2008,4,JPTP,46,0
86,1,2008,4,JPTP,48,0
86,1,2008,4,JPTP,50,0
86,1,2008,4,JPTP,52,0
86,1,2008,4,JPTP,54,0
86,1,2008,4,JPTP,56,0
86,1,2008,4,JPTP,58,0
86,1,2008,4,JPTP,60,1.53078638115678
86,1,2008,4,JPTP,62,1.53078638115678
86,1,2008,4,JPTP,64,0.765393190578388
86,1,2008,4,JPTP,66,0.765393190578388
86,1,2008,4,JPTP,68,0
86,1,2008,4,JPTP,70,0
86,1,2008,4,JPTP,72,0
86,1,2008,4,JPTP,74,0
86,1,2008,4,JPTP,76,0
86,1,2008,4,JPTP,78,0
86,1,2008,4,JPTP,80,0
86,1,2008,4,JPTP,82,0
86,1,2008,4,JPTP,84,0
86,1,2008,4,JPTP,86,0
86,1,2008,4,JPTP,88,0
86,1,2008,4,JPTP,90,0
86,1,2008,4,JPTP,92,0.765393190578388
86,1,2008,4,JPTP,94,2.29617957173516
86,1,2008,4,JPTP,96,6.12314552462711
86,1,2008,4,JPTP,98,3.06157276231355
86,1,2008,4,JPTP,100,2.29617957173516
86,1,2008,4,JPTP,102,0
86,1,2008,4,JPTP,104,3.06157276231355
86,1,2008,4,JPTP,106,2.29617957173516
86,1,2008,4,JPTP,108,2.29617957173516
86,1,2008,4,JPTP,110,1.53078638115678
86,1,2008,4,JPTP,112,0
86,1,2008,4,JPTP,114,2.29617957173516
86,1,2008,4,JPTP,116,0
86,1,2008,4,JPTP,118,0
86,1,2008,4,JPTP,120,0
86,1,2008,4,JPTP,122,0
86,1,2008,4,JPTP,124,0.765393190578388
86,1,2008,4,JPTP,126,0.765393190578388
