year,area,age,f
1954,all,34,0.010235982
1954,all,35,0.009996809
1954,all,36,0.009861485
1954,all,37,0.009835565
1954,all,38,0.009755158
1954,all,39,0.00954996
1954,all,40,0.008744056
1955,all,1,2.9766899e-11
1955,all,2,0.0019824394282
1955,all,3,0.00279345066
1955,all,4,0.0059442921
1955,all,5,0.0161321049
1955,all,6,0.010244747
1955,all,7,0.0105674667
1955,all,8,0.01359072
1955,all,9,0.016464526
1955,all,10,0.018260413
1955,all,11,0.024111884
1955,all,12,0.024890142
1955,all,13,0.027647029
1955,all,14,0.029750947
1955,all,15,0.030627011
1955,all,16,0.030736418
1955,all,17,0.030091505
1955,all,18,0.028576101
1955,all,19,0.026623241
1955,all,20,0.025008369
1955,all,21,0.02384486
1955,all,22,0.022664026
1955,all,23,0.021402101
1955,all,24,0.020506407
1955,all,25,0.019998538
1955,all,26,0.019402503
1955,all,27,0.018639089
1955,all,28,0.01812987
1955,all,29,0.017916938
1955,all,30,0.017573747
1955,all,31,0.017035085
1955,all,32,0.016699818
1955,all,33,0.016616237
1955,all,34,0.016395234
1955,all,35,0.015976417
1955,all,36,0.015731964
1955,all,37,0.015708983
1955,all,38,0.015556889
1955,all,39,0.015206821
1955,all,40,0.01381031
1956,all,1,3.7996336e-11
1956,all,2,0.002025401881
1956,all,3,0.0053280752
1956,all,4,0.0079745805
1956,all,5,0.006997044
1956,all,6,0.0169376752
1956,all,7,0.012297399
1956,all,8,0.018813411
1956,all,9,0.019087731
1956,all,10,0.017912259
1956,all,11,0.023822717
1956,all,12,0.027456907
1956,all,13,0.028600251
1956,all,14,0.029631505
1956,all,15,0.034209539
1956,all,16,0.032424459
1956,all,17,0.031627999
1956,all,18,0.029999452
1956,all,19,0.027888278
1956,all,20,0.026323042
1956,all,21,0.025161156
1956,all,22,0.023932357
1956,all,23,0.022601569
1956,all,24,0.021747651
1956,all,25,0.021296061
1956,all,26,0.020683817
1956,all,27,0.019882865
1956,all,28,0.019408542
1956,all,29,0.019252658
1956,all,30,0.018891845
1956,all,31,0.018318971
1956,all,32,0.018004288
1956,all,33,0.017961878
1956,all,34,0.017707559
1956,all,35,0.017242947
1956,all,36,0.017004213
1956,all,37,0.017012857
1956,all,38,0.016827714
1956,all,39,0.016438193
1956,all,40,0.0149676
1957,all,1,6.9234449e-11
1957,all,2,0.004914817372
1957,all,3,0.0061337379
1957,all,4,0.0211049998
1957,all,5,0.0200115645
1957,all,6,0.01859807
1957,all,7,0.016563983
1957,all,8,0.01592539
1957,all,9,0.020480981
1957,all,10,0.025580541
1957,all,11,0.026561174
1957,all,12,0.039935424
1957,all,13,0.043127049
1957,all,14,0.044761434
1957,all,15,0.050026385
1957,all,16,0.049742644
1957,all,17,0.046358391
1957,all,18,0.041348738
1957,all,19,0.040754909
1957,all,20,0.036249402
1957,all,21,0.033726459
1957,all,22,0.031443482
1957,all,23,0.029256242
1957,all,24,0.027765601
1957,all,25,0.026779825
1957,all,26,0.025771199
1957,all,27,0.024639672
1957,all,28,0.023931469
1957,all,29,0.023589804
1957,all,30,0.023089041
1957,all,31,0.022375472
1957,all,32,0.021974575
1957,all,33,0.021860673
1957,all,34,0.021552129
1957,all,35,0.021014048
1957,all,36,0.020741698
1957,all,37,0.020715837
1957,all,38,0.020506023
1957,all,39,0.020063497
1957,all,40,0.018331515
1958,all,1,8.285741e-11
1958,all,2,0.006620385812
1958,all,3,0.0065882133
1958,all,4,0.0226912068
1958,all,5,0.0332552644
1958,all,6,0.026415889
1958,all,7,0.023594917
1958,all,8,0.027603679
1958,all,9,0.026060551
1958,all,10,0.033905068
1958,all,11,0.034640522
1958,all,12,0.038695353
1958,all,13,0.05151469
1958,all,14,0.058383527
1958,all,15,0.05987004
1958,all,16,0.07204905
1958,all,17,0.06408285
1958,all,18,0.05883517
1958,all,19,0.060302945
1958,all,20,0.055283332
1958,all,21,0.04911095
1958,all,22,0.046465798
1958,all,23,0.049985826
1958,all,24,0.044403506
1958,all,25,0.042944913
1958,all,26,0.041378766
1958,all,27,0.039581972
1958,all,28,0.038520707
1958,all,29,0.037885364
1958,all,30,0.037050456
1958,all,31,0.035930211
1958,all,32,0.035315988
1958,all,33,0.035074414
1958,all,34,0.034582673
1958,all,35,0.033769028
1958,all,36,0.033353062
1958,all,37,0.033250416
1958,all,38,0.032918404
1958,all,39,0.032259542
1958,all,40,0.029247361
1959,all,1,4.8018765e-11
1959,all,2,0.00038372135
1959,all,3,0.00206162267
1959,all,4,0.0090236199
1959,all,5,0.0072467385
1959,all,6,0.0152914913
1959,all,7,0.017616156
1959,all,8,0.028764381
1959,all,9,0.029767023
1959,all,10,0.036551278
1959,all,11,0.046839767
1959,all,12,0.045994312
1959,all,13,0.049259384
1959,all,14,0.059397967
1959,all,15,0.058781815
1959,all,16,0.057060097
1959,all,17,0.061112558
1959,all,18,0.053620395
1959,all,19,0.047184379
1959,all,20,0.058617943
1959,all,21,0.045482291
1959,all,22,0.040897309
1959,all,23,0.044821335
1959,all,24,0.044665308
1959,all,25,0.039542417
1959,all,26,0.039132926
1959,all,27,0.043755016
1959,all,28,0.038990165
1959,all,29,0.038492675
1959,all,30,0.037607782
1959,all,31,0.036351022
1959,all,32,0.035580886
1959,all,33,0.035345812
1959,all,34,0.034780998
1959,all,35,0.033870247
1959,all,36,0.033313253
1959,all,37,0.033254666
1959,all,38,0.032884721
1959,all,39,0.032151837
1959,all,40,0.028509116
1960,all,1,6.5321909e-11
1960,all,2,0.001173192983
1960,all,3,0.0017260664
1960,all,4,0.0033951589
1960,all,5,0.0055738246
1960,all,6,0.008956607
1960,all,7,0.022414626
1960,all,8,0.023045667
1960,all,9,0.038262149
1960,all,10,0.04159563
1960,all,11,0.047300641
1960,all,12,0.059937028
1960,all,13,0.05712261
1960,all,14,0.060436829
1960,all,15,0.07114432
1960,all,16,0.06603754
1960,all,17,0.059711806
1960,all,18,0.05876162
1960,all,19,0.050261899
1960,all,20,0.041457221
1960,all,21,0.048402282
1960,all,22,0.041609075
1960,all,23,0.036222797
1960,all,24,0.05115657
1960,all,25,0.039448612
1960,all,26,0.033406424
1960,all,27,0.036906527
1960,all,28,0.042743568
1960,all,29,0.038524211
1960,all,30,0.036897443
1960,all,31,0.039953019
1960,all,32,0.036657539
1960,all,33,0.036573572
1960,all,34,0.036175793
1960,all,35,0.035205361
1960,all,36,0.034352764
1960,all,37,0.034328637
1960,all,38,0.034108458
1960,all,39,0.033390945
1960,all,40,0.029579976
1961,all,1,7.225939e-11
1961,all,2,0.001335156692
1961,all,3,0.0035085418
1961,all,4,0.0063512836
1961,all,5,0.0107950032
1961,all,6,0.010777022
1961,all,7,0.013851555
1961,all,8,0.016820785
1961,all,9,0.019610936
1961,all,10,0.026561523
1961,all,11,0.044487527
1961,all,12,0.046103515
1961,all,13,0.058754834
1961,all,14,0.06986302
1961,all,15,0.07499636
1961,all,16,0.08164366
1961,all,17,0.07440899
1961,all,18,0.06982804
1961,all,19,0.06880267
1961,all,20,0.05943962
1961,all,21,0.05100661
1961,all,22,0.04890564
1961,all,23,0.042569748
1961,all,24,0.037245117
1961,all,25,0.040598637
1961,all,26,0.037120081
1961,all,27,0.033530373
1961,all,28,0.042095115
1961,all,29,0.035644888
1961,all,30,0.031980195
1961,all,31,0.034297253
1961,all,32,0.036779455
1961,all,33,0.034594443
1961,all,34,0.033464301
1961,all,35,0.035646617
1961,all,36,0.033676474
1961,all,37,0.033637759
1961,all,38,0.033507979
1961,all,39,0.032985015
1961,all,40,0.030479277
1962,all,1,8.398211e-11
1962,all,2,0.0010608398364
1962,all,3,0.0023275634
1962,all,4,0.0033448521
1962,all,5,0.0051488457
1962,all,6,0.010241711
1962,all,7,0.014944102
1962,all,8,0.020511457
1962,all,9,0.022370366
1962,all,10,0.02519641
1962,all,11,0.034010243
1962,all,12,0.038347911
1962,all,13,0.047198653
1962,all,14,0.05818396
1962,all,15,0.07378086
1962,all,16,0.07122264
1962,all,17,0.06687077
1962,all,18,0.06894509
1962,all,19,0.05963399
1962,all,20,0.06216549
1962,all,21,0.0510351
1962,all,22,0.046135024
1962,all,23,0.046394218
1962,all,24,0.040722813
1962,all,25,0.034452429
1962,all,26,0.034500812
1962,all,27,0.029885546
1962,all,28,0.026514893
1962,all,29,0.030531051
1962,all,30,0.029459017
1962,all,31,0.026392499
1962,all,32,0.035201101
1962,all,33,0.030858004
1962,all,34,0.026905211
1962,all,35,0.02929961
1962,all,36,0.031894456
1962,all,37,0.031096506
1962,all,38,0.029750509
1962,all,39,0.031969012
1962,all,40,0.027749378
1963,all,1,1.0727023e-10
1963,all,2,0.002674846098
1963,all,3,0.0045839157
1963,all,4,0.0060441692
1963,all,5,0.01141849
1963,all,6,0.01563719
1963,all,7,0.018298366
1963,all,8,0.022273282
1963,all,9,0.030243914
1963,all,10,0.041166918
1963,all,11,0.044567374
1963,all,12,0.060892113
1963,all,13,0.06455278
1963,all,14,0.07153652
1963,all,15,0.08243131
1963,all,16,0.08540294
1963,all,17,0.08074802
1963,all,18,0.07944469
1963,all,19,0.08967172
1963,all,20,0.07052141
1963,all,21,0.06892803
1963,all,22,0.06432978
1963,all,23,0.059223257
1963,all,24,0.061576499
1963,all,25,0.051475735
1963,all,26,0.046952992
1963,all,27,0.049858759
1963,all,28,0.043229353
1963,all,29,0.03805026
1963,all,30,0.038524707
1963,all,31,0.034834537
1963,all,32,0.030895713
1963,all,33,0.037291612
1963,all,34,0.035372051
1963,all,35,0.032766445
1963,all,36,0.043230146
1963,all,37,0.037459261
1963,all,38,0.033520174
1963,all,39,0.03603545
1963,all,40,0.03648828
1964,all,1,7.1894718e-11
1964,all,2,0.000945473749
1964,all,3,0.003939108
1964,all,4,0.0074430835
1964,all,5,0.010579363
1964,all,6,0.013131363
1964,all,7,0.014442572
1964,all,8,0.018528543
1964,all,9,0.024871375
1964,all,10,0.023865121
1964,all,11,0.031503029
1964,all,12,0.039358269
1964,all,13,0.047188626
1964,all,14,0.06126716
1964,all,15,0.062947439
1964,all,16,0.07162942
1964,all,17,0.06821287
1964,all,18,0.06007002
1964,all,19,0.05768303
1964,all,20,0.049391202
1964,all,21,0.043051847
1964,all,22,0.042584884
1964,all,23,0.04901864
1964,all,24,0.042327517
1964,all,25,0.041249517
1964,all,26,0.042801766
1964,all,27,0.036941876
1964,all,28,0.040815681
1964,all,29,0.034739504
1964,all,30,0.033024684
1964,all,31,0.034060043
1964,all,32,0.031119057
1964,all,33,0.027358139
1964,all,34,0.02857187
1964,all,35,0.025989635
1964,all,36,0.02394176
1964,all,37,0.027130788
1964,all,38,0.027064881
1964,all,39,0.025027782
1964,all,40,0.02942182
1965,all,1,5.591485e-11
1965,all,2,0.001609327968
1965,all,3,0.0033379394
1965,all,4,0.0050178058
1965,all,5,0.0116246301
1965,all,6,0.011902604
1965,all,7,0.016593126
1965,all,8,0.018188197
1965,all,9,0.026349295
1965,all,10,0.028108504
1965,all,11,0.03215713
1965,all,12,0.044300048
1965,all,13,0.05252869
1965,all,14,0.05634399
1965,all,15,0.06702039
1965,all,16,0.07240563
1965,all,17,0.06727796
1965,all,18,0.06287426
1965,all,19,0.05399292
1965,all,20,0.05309136
1965,all,21,0.0463866
1965,all,22,0.042133324
1965,all,23,0.040301043
1965,all,24,0.033616864
1965,all,25,0.030826245
1965,all,26,0.030313528
1965,all,27,0.03338137
1965,all,28,0.027502085
1965,all,29,0.030895152
1965,all,30,0.032193574
1965,all,31,0.028530027
1965,all,32,0.030894848
1965,all,33,0.026731847
1965,all,34,0.027351886
1965,all,35,0.028263011
1965,all,36,0.025563735
1965,all,37,0.024036664
1965,all,38,0.025227799
1965,all,39,0.023309041
1965,all,40,0.02442268
1966,all,1,6.438127e-11
1966,all,2,0.001089454958
1966,all,3,0.0016252052
1966,all,4,0.0038852134
1966,all,5,0.0082688182
1966,all,6,0.013124549
1966,all,7,0.015526405
1966,all,8,0.022582981
1966,all,9,0.022420637
1966,all,10,0.032618338
1966,all,11,0.04097611
1966,all,12,0.042696958
1966,all,13,0.05856137
1966,all,14,0.06205495
1966,all,15,0.06882845
1966,all,16,0.07523376
1966,all,17,0.07236579
1966,all,18,0.06164514
1966,all,19,0.06141712
1966,all,20,0.05592795
1966,all,21,0.05003659
1966,all,22,0.047188792
1966,all,23,0.040680681
1966,all,24,0.043431145
1966,all,25,0.037306004
1966,all,26,0.034710581
1966,all,27,0.034398081
1966,all,28,0.029228326
1966,all,29,0.027757379
1966,all,30,0.02846193
1966,all,31,0.033072382
1966,all,32,0.027859179
1966,all,33,0.031933732
1966,all,34,0.033357949
1966,all,35,0.029832576
1966,all,36,0.032448156
1966,all,37,0.028460834
1966,all,38,0.029172707
1966,all,39,0.030088321
1966,all,40,0.026232593
1967,all,1,4.861585952e-08
1967,all,2,0.00344339857
1967,all,3,0.006019686
1967,all,4,0.0094675151
1967,all,5,0.0166339972
1967,all,6,0.015754306
1967,all,7,0.017471075
1967,all,8,0.022203026
1967,all,9,0.029158328
1967,all,10,0.033347285
1967,all,11,0.038702991
1967,all,12,0.05605624
1967,all,13,0.0530724
1967,all,14,0.06721504
1967,all,15,0.07763729
1967,all,16,0.06936561
1967,all,17,0.07786351
1967,all,18,0.06921679
1967,all,19,0.06144406
1967,all,20,0.06147119
1967,all,21,0.0583205
1967,all,22,0.043742282
1967,all,23,0.045659982
1967,all,24,0.041391202
1967,all,25,0.039207027
1967,all,26,0.040620049
1967,all,27,0.034992711
1967,all,28,0.040585021
1967,all,29,0.033628638
1967,all,30,0.030779493
1967,all,31,0.031609815
1967,all,32,0.026428379
1967,all,33,0.025464096
1967,all,34,0.027174752
1967,all,35,0.035180126
1967,all,36,0.0291203
1967,all,37,0.033452084
1967,all,38,0.035066518
1967,all,39,0.031060025
1967,all,40,0.02733837
1968,all,1,8.5614748317e-07
1968,all,2,0.00109251151
1968,all,3,0.0060501616
1968,all,4,0.0162603924
1968,all,5,0.016170126
1968,all,6,0.019223559
1968,all,7,0.019317914
1968,all,8,0.021856113
1968,all,9,0.021331223
1968,all,10,0.024596734
1968,all,11,0.032752783
1968,all,12,0.039375578
1968,all,13,0.047980943
1968,all,14,0.0558006
1968,all,15,0.06297524
1968,all,16,0.07059475
1968,all,17,0.06223456
1968,all,18,0.062642636
1968,all,19,0.0580243
1968,all,20,0.047083252
1968,all,21,0.050787851
1968,all,22,0.043050552
1968,all,23,0.038152387
1968,all,24,0.040485054
1968,all,25,0.037553797
1968,all,26,0.028801018
1968,all,27,0.032230937
1968,all,28,0.029823642
1968,all,29,0.028903096
1968,all,30,0.029411854
1968,all,31,0.025929417
1968,all,32,0.030015591
1968,all,33,0.025915774
1968,all,34,0.025006771
1968,all,35,0.025969534
1968,all,36,0.022881952
1968,all,37,0.022679801
1968,all,38,0.023904952
1968,all,39,0.028314394
1968,all,40,0.024976604
1969,all,1,3.4624578746e-07
1969,all,2,0.0022669279
1969,all,3,0.0080358373
1969,all,4,0.017674555
1969,all,5,0.020212511
1969,all,6,0.019819078
1969,all,7,0.026325171
1969,all,8,0.025889693
1969,all,9,0.037345109
1969,all,10,0.037990873
1969,all,11,0.038693713
1969,all,12,0.056643453
1969,all,13,0.05991932
1969,all,14,0.07242006
1969,all,15,0.08358902
1969,all,16,0.08297505
1969,all,17,0.07726206
1969,all,18,0.07232456
1969,all,19,0.0688771
1969,all,20,0.06832687
1969,all,21,0.05196624
1969,all,22,0.055709054
1969,all,23,0.053122738
1969,all,24,0.042247755
1969,all,25,0.050848836
1969,all,26,0.042391373
1969,all,27,0.039468538
1969,all,28,0.042952838
1969,all,29,0.039264058
1969,all,30,0.030841668
1969,all,31,0.036086336
1969,all,32,0.033627352
1969,all,33,0.03255241
1969,all,34,0.033153186
1969,all,35,0.029736469
1969,all,36,0.03535125
1969,all,37,0.030849551
1969,all,38,0.030350407
1969,all,39,0.031595916
1969,all,40,0.030604374
1970,all,1,0.035502437
1970,all,2,0.029422264
1970,all,3,0.030578814
1970,all,4,0.030160942
1970,all,5,0.030038792
1970,all,6,0.021749728
1970,all,7,0.027558876
1970,all,8,0.022904451
1970,all,9,0.029437492
1970,all,10,0.034840747
1970,all,11,0.041392593
1970,all,12,0.040015188
1970,all,13,0.062193851
1970,all,14,0.06593919
1970,all,15,0.05854013
1970,all,16,0.07329956
1970,all,17,0.06237974
1970,all,18,0.05805156
1970,all,19,0.05781155
1970,all,20,0.05162385
1970,all,21,0.049429828
1970,all,22,0.044821631
1970,all,23,0.042466539
1970,all,24,0.050232965
1970,all,25,0.03577634
1970,all,26,0.042426798
1970,all,27,0.04648674
1970,all,28,0.034953309
1970,all,29,0.046300478
1970,all,30,0.038895689
1970,all,31,0.034613098
1970,all,32,0.038022206
1970,all,33,0.036800422
1970,all,34,0.028117208
1970,all,35,0.03242942
1970,all,36,0.030684816
1970,all,37,0.02951023
1970,all,38,0.031794354
1970,all,39,0.028189581
1970,all,40,0.030067129
1971,all,1,0.0098522708
1971,all,2,0.061575338
1971,all,3,0.051852656
1971,all,4,0.039663884
1971,all,5,0.041583653
1971,all,6,0.020010109
1971,all,7,0.025193634
1971,all,8,0.02143932
1971,all,9,0.027677765
1971,all,10,0.035084194
1971,all,11,0.034306899
1971,all,12,0.038611745
1971,all,13,0.0604286
1971,all,14,0.06795443
1971,all,15,0.06778885
1971,all,16,0.06281922
1971,all,17,0.07749162
1971,all,18,0.07113562
1971,all,19,0.05793355
1971,all,20,0.06521002
1971,all,21,0.05133241
1971,all,22,0.04705801
1971,all,23,0.04752873
1971,all,24,0.041862699
1971,all,25,0.041109191
1971,all,26,0.037815957
1971,all,27,0.037517627
1971,all,28,0.044631368
1971,all,29,0.031735076
1971,all,30,0.039253909
1971,all,31,0.041953042
1971,all,32,0.032685295
1971,all,33,0.043065437
1971,all,34,0.036378691
1971,all,35,0.033598434
1971,all,36,0.037151769
1971,all,37,0.035327944
1971,all,38,0.028059348
1971,all,39,0.032661001
1971,all,40,0.030776314
1972,all,1,0.0315461769
1972,all,2,0.049681293
1972,all,3,0.074600361
1972,all,4,0.052176249
1972,all,5,0.024397895
1972,all,6,0.028186057
1972,all,7,0.026442842
1972,all,8,0.026643077
1972,all,9,0.028156643
1972,all,10,0.03792622
1972,all,11,0.05076141
1972,all,12,0.05723442
1972,all,13,0.08530156
1972,all,14,0.09759196
1972,all,15,0.09684046
1972,all,16,0.09481905
1972,all,17,0.11087303
1972,all,18,0.09877123
1972,all,19,0.08447609
1972,all,20,0.07138792
1972,all,21,0.08161245
1972,all,22,0.07275627
1972,all,23,0.05911568
1972,all,24,0.06759853
1972,all,25,0.05399423
1972,all,26,0.05093662
1972,all,27,0.05187073
1972,all,28,0.04615293
1972,all,29,0.045709554
1972,all,30,0.04492455
1972,all,31,0.04498037
1972,all,32,0.050959154
1972,all,33,0.039461671
1972,all,34,0.04608938
1972,all,35,0.050629565
1972,all,36,0.040599296
1972,all,37,0.052125126
1972,all,38,0.045227721
1972,all,39,0.043252205
1972,all,40,0.040310417
1973,all,1,0.016533516
1973,all,2,0.029590725
1973,all,3,0.030721086
1973,all,4,0.025952039
1973,all,5,0.040853642
1973,all,6,0.028350297
1973,all,7,0.033807124
1973,all,8,0.028455999
1973,all,9,0.030808912
1973,all,10,0.033315374
1973,all,11,0.036147755
1973,all,12,0.051808598
1973,all,13,0.0619087
1973,all,14,0.07523247
1973,all,15,0.08197664
1973,all,16,0.07410743
1973,all,17,0.07941372
1973,all,18,0.08329017
1973,all,19,0.06980698
1973,all,20,0.055828989
1973,all,21,0.06223336
1973,all,22,0.06325336
1973,all,23,0.059613838
1973,all,24,0.044737922
1973,all,25,0.058917615
1973,all,26,0.052657105
1973,all,27,0.041562997
1973,all,28,0.05070565
1973,all,29,0.040514758
1973,all,30,0.037756517
1973,all,31,0.040819606
1973,all,32,0.039613886
1973,all,33,0.041959347
1973,all,34,0.038116447
1973,all,35,0.037348633
1973,all,36,0.047038296
1973,all,37,0.035143678
1973,all,38,0.043212387
1973,all,39,0.045650927
1973,all,40,0.037555472
1974,all,1,0.039433411
1974,all,2,0.06261605
1974,all,3,0.07786188
1974,all,4,0.03495631
1974,all,5,0.034803417
1974,all,6,0.024926942
1974,all,7,0.029032546
1974,all,8,0.030187385
1974,all,9,0.043409676
1974,all,10,0.046153264
1974,all,11,0.0615823
1974,all,12,0.06134991
1974,all,13,0.08059339
1974,all,14,0.09296793
1974,all,15,0.09265676
1974,all,16,0.10183978
1974,all,17,0.09821945
1974,all,18,0.09120623
1974,all,19,0.08743643
1974,all,20,0.07145816
1974,all,21,0.07056724
1974,all,22,0.06932639
1974,all,23,0.06061506
1974,all,24,0.052296752
1974,all,25,0.05767754
1974,all,26,0.055845065
1974,all,27,0.055666797
1974,all,28,0.048408741
1974,all,29,0.05957612
1974,all,30,0.054552219
1974,all,31,0.04523523
1974,all,32,0.052504937
1974,all,33,0.043904583
1974,all,34,0.041344786
1974,all,35,0.043207212
1974,all,36,0.041320797
1974,all,37,0.043743399
1974,all,38,0.043202728
1974,all,39,0.04236252
1974,all,40,0.042736233
1975,all,1,0.007280525
1975,all,2,0.067092275
1975,all,3,0.078211351
1975,all,4,0.055984974
1975,all,5,0.044850421
1975,all,6,0.037356027
1975,all,7,0.038950592
1975,all,8,0.046940661
1975,all,9,0.0393046
1975,all,10,0.056852475
1975,all,11,0.06983433
1975,all,12,0.07667896
1975,all,13,0.10243533
1975,all,14,0.11757312
1975,all,15,0.13946926
1975,all,16,0.13194526
1975,all,17,0.13907908
1975,all,18,0.12780756
1975,all,19,0.12445623
1975,all,20,0.10658624
1975,all,21,0.08902928
1975,all,22,0.09129975
1975,all,23,0.0856256
1975,all,24,0.07523058
1975,all,25,0.07903375
1975,all,26,0.0769004
1975,all,27,0.06707699
1975,all,28,0.06284652
1975,all,29,0.0703642
1975,all,30,0.067108762
1975,all,31,0.06504246
1975,all,32,0.05995407
1975,all,33,0.075606032
1975,all,34,0.06714433
1975,all,35,0.05768126
1975,all,36,0.06809482
1975,all,37,0.05725698
1975,all,38,0.055178766
1975,all,39,0.05822347
1975,all,40,0.05694665
1976,all,1,0.027242721
1976,all,2,0.034184187
1976,all,3,0.067440755
1976,all,4,0.069854348
1976,all,5,0.048365475
1976,all,6,0.037173607
1976,all,7,0.047527096
1976,all,8,0.039912888
1976,all,9,0.065302508
1976,all,10,0.05856101
1976,all,11,0.07168247
1976,all,12,0.11106899
1976,all,13,0.09887034
1976,all,14,0.12835965
1976,all,15,0.13930755
1976,all,16,0.13885093
1976,all,17,0.13968554
1976,all,18,0.13240556
1976,all,19,0.1287981
1976,all,20,0.10318092
1976,all,21,0.10984714
1976,all,22,0.09013031
1976,all,23,0.07661335
1976,all,24,0.07645044
1976,all,25,0.06599708
1976,all,26,0.07874134
1976,all,27,0.07803533
1976,all,28,0.06499839
1976,all,29,0.07114135
1976,all,30,0.07617502
1976,all,31,0.06594228
1976,all,32,0.05858127
1976,all,33,0.06848767
1976,all,34,0.06963474
1976,all,35,0.0700036
1976,all,36,0.0606378
1976,all,37,0.07882428
1976,all,38,0.07101979
1976,all,39,0.0597712
1976,all,40,0.06186577
1977,all,1,0.019239467
1977,all,2,0.092228683
1977,all,3,0.12140784
1977,all,4,0.08760704
1977,all,5,0.07248293
1977,all,6,0.041392966
1977,all,7,0.046756244
1977,all,8,0.052391402
1977,all,9,0.05363123
1977,all,10,0.06868288
1977,all,11,0.08951173
1977,all,12,0.0875493
1977,all,13,0.12863335
1977,all,14,0.13757164
1977,all,15,0.14432406
1977,all,16,0.16842411
1977,all,17,0.14828315
1977,all,18,0.14079327
1977,all,19,0.13643846
1977,all,20,0.11239604
1977,all,21,0.11083993
1977,all,22,0.09730255
1977,all,23,0.09928359
1977,all,24,0.07766647
1977,all,25,0.08870332
1977,all,26,0.07117013
1977,all,27,0.06371136
1977,all,28,0.06601901
1977,all,29,0.05849717
1977,all,30,0.06823558
1977,all,31,0.06872024
1977,all,32,0.05961002
1977,all,33,0.06742125
1977,all,34,0.06917975
1977,all,35,0.06105272
1977,all,36,0.05617672
1977,all,37,0.06631314
1977,all,38,0.06558556
1977,all,39,0.06497619
1977,all,40,0.06130289
1978,all,1,0.027113374
1978,all,2,0.046795486
1978,all,3,0.085628609
1978,all,4,0.093038569
1978,all,5,0.066495836
1978,all,6,0.04877582
1978,all,7,0.054029159
1978,all,8,0.045425243
1978,all,9,0.050386079
1978,all,10,0.04686926
1978,all,11,0.06434934
1978,all,12,0.08471498
1978,all,13,0.08944408
1978,all,14,0.10346512
1978,all,15,0.12145834
1978,all,16,0.1138861
1978,all,17,0.13072902
1978,all,18,0.11031915
1978,all,19,0.09670822
1978,all,20,0.10886181
1978,all,21,0.08023365
1978,all,22,0.08361878
1978,all,23,0.07830494
1978,all,24,0.07059135
1978,all,25,0.06757852
1978,all,26,0.06825593
1978,all,27,0.07102355
1978,all,28,0.05262751
1978,all,29,0.059125241
1978,all,30,0.048597861
1978,all,31,0.045546253
1978,all,32,0.04907306
1978,all,33,0.043594666
1978,all,34,0.054550482
1978,all,35,0.055187375
1978,all,36,0.04642701
1978,all,37,0.049322134
1978,all,38,0.055787148
1978,all,39,0.050642819
1978,all,40,0.049163796
1979,all,1,0.025432455
1979,all,2,0.10486872
1979,all,3,0.14450117
1979,all,4,0.11082157
1979,all,5,0.08228574
1979,all,6,0.050930436
1979,all,7,0.0593521
1979,all,8,0.05828141
1979,all,9,0.05987633
1979,all,10,0.07724893
1979,all,11,0.08463567
1979,all,12,0.09862505
1979,all,13,0.12083618
1979,all,14,0.13369575
1979,all,15,0.15827456
1979,all,16,0.16739081
1979,all,17,0.15002439
1979,all,18,0.14404067
1979,all,19,0.14143508
1979,all,20,0.11578753
1979,all,21,0.12453316
1979,all,22,0.09948649
1979,all,23,0.09039556
1979,all,24,0.1055484
1979,all,25,0.07860713
1979,all,26,0.08500894
1979,all,27,0.08120266
1979,all,28,0.07545478
1979,all,29,0.07370328
1979,all,30,0.07405873
1979,all,31,0.07520483
1979,all,32,0.06023551
1979,all,33,0.06935242
1979,all,34,0.06159274
1979,all,35,0.05850665
1979,all,36,0.06028496
1979,all,37,0.05595118
1979,all,38,0.06621848
1979,all,39,0.06593115
1979,all,40,0.06187064
1980,all,1,0.017089011
1980,all,2,0.051076561
1980,all,3,0.15757094
1980,all,4,0.10251786
1980,all,5,0.06324503
1980,all,6,0.06054237
1980,all,7,0.05959946
1980,all,8,0.05952072
1980,all,9,0.06113479
1980,all,10,0.07393749
1980,all,11,0.0987416
1980,all,12,0.11496378
1980,all,13,0.12424318
1980,all,14,0.14821431
1980,all,15,0.16075162
1980,all,16,0.15958442
1980,all,17,0.16406571
1980,all,18,0.14461064
1980,all,19,0.13828917
1980,all,20,0.12833612
1980,all,21,0.10842769
1980,all,22,0.10209674
1980,all,23,0.10048182
1980,all,24,0.07834097
1980,all,25,0.09673259
1980,all,26,0.0778636
1980,all,27,0.072186
1980,all,28,0.08876661
1980,all,29,0.06659098
1980,all,30,0.07388436
1980,all,31,0.07230921
1980,all,32,0.06795962
1980,all,33,0.06654464
1980,all,34,0.06801446
1980,all,35,0.06905241
1980,all,36,0.0583324
1980,all,37,0.06519681
1980,all,38,0.05856907
1980,all,39,0.05612292
1980,all,40,0.05984417
1981,all,1,0.040210266
1981,all,2,0.08902186
1981,all,3,0.22514904
1981,all,4,0.17731468
1981,all,5,0.12042558
1981,all,6,0.088043545
1981,all,7,0.08468829
1981,all,8,0.07126243
1981,all,9,0.07064616
1981,all,10,0.07120784
1981,all,11,0.09112037
1981,all,12,0.10853069
1981,all,13,0.10787794
1981,all,14,0.11986352
1981,all,15,0.13681495
1981,all,16,0.13766745
1981,all,17,0.12708323
1981,all,18,0.13268355
1981,all,19,0.11583627
1981,all,20,0.1011457
1981,all,21,0.0972875
